customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C100189,Male,0,No,No,4,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,No,Bank transfer,65.82,263.16,0
C100190,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,85.11,0.0,0
C100191,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.3,2561.05,1
C100192,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,,429.98,1
C100193,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,63.12,94.21,1
C100194,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card,78.45,,1
C100195,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,82.08,150.99,1
C100196,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,83.83,9.62,0
C100197,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card,53.59,22.83,0
C100198,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.83,41.16,0
C100199,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.21,81.89,0
C100200,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.36,3825.41,0
C100201,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.21,254.02,1
C100202,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,78.83,126.21,1
C100203,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,92.28,2856.46,0
C100204,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,86.02,75.08,1
C100205,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,37.65,1170.07,0
C100206,Female,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.27,,1
C100207,Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,74.27,3248.84,0
C100208,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,68.7,1189.99,1
C100209,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,55.62,105.83,0
C100210,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,73.94,350.13,1
C100211,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.24,1334.81,1
C100212,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.71,700.05,0
C100213,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,79.44,4093.35,0
C100214,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,90.42,783.01,0
C100215,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.64,439.15,1
C100216,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.02,1817.73,1
C100217,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,70.42,314.7,1
C100218,,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,62.88,310.46,1
C100219,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,76.61,313.26,1
C100220,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.17,4948.06,0
C100221,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,75.08,59.74,1
C100222,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,80.25,1359.8,1
C100223,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,93.8,2914.66,0
C100224,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,39.23,2076.22,0
C100225,Male,1,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,74.99,3252.87,0
C100226,Female,0,No,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,71.82,1601.0,1
C100227,Female,0,Yes,Yes,17,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,33.51,500.14,1
C100228,Female,1,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,73.61,233.25,0
C100229,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,75.72,3180.9,0
C100230,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,75.72,5598.55,0
C100231,,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,80.39,1958.43,0
C100232,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,78.39,1008.29,0
C100233,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,,2645.75,0
C100234,Male,0,No,No,27,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,35.32,785.16,0
C100235,Female,0,No,No,53,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,59.25,2931.26,1
C100236,Female,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,56.03,2950.57,1
C100237,Male,0,Yes,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,41.32,383.24,1
C100238,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,54.39,1939.4,0
C100239,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,68.23,1959.7,1
C100240,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,88.31,3869.64,0
C100241,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,88.84,2665.52,0
C100242,Male,1,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,38.06,1439.75,1
C100243,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.29,2625.18,1
C100244,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,36.37,908.39,0
C100245,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,76.05,1461.51,1
C100246,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,69.89,3310.26,1
C100247,Male,0,No,No,68,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,60.16,3279.21,0
C100248,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,63.23,293.33,1
C100249,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,67.93,5036.05,0
C100250,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.91,,1
C100251,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,76.07,4346.84,0
C100252,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,77.36,5031.01,0
C100253,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.1,36.87,0
C100254,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,65.76,190.21,0
C100255,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,77.88,3551.56,1
C100256,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.41,5573.51,1
C100257,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,84.22,801.29,1
C100258,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,88.96,246.08,1
C100259,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,65.53,4338.76,0
C100260,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,62.33,495.55,1
C100261,Male,1,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.81,1314.28,0
C100262,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,444.15,1
C100263,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,69.8,97.5,0
C100264,Female,1,Yes,No,38,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,56.49,1988.47,1
C100265,Female,1,Yes,Yes,27,No,,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,63.66,1810.95,0
C100266,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,77.89,774.19,0
C100267,Male,1,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,31.22,1538.26,0
C100268,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,72.6,0.0,1
C100269,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.49,5012.01,0
C100270,Male,0,No,Yes,17,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,55.96,842.27,0
C100271,Male,0,Yes,Yes,40,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,53.88,1891.39,0
C100272,Male,0,Yes,Yes,53,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,62.29,2778.08,1
C100273,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,68.8,2512.03,0
C100274,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,73.4,2099.05,0
C100275,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.47,4048.13,1
C100276,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,86.82,509.78,0
C100277,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card,83.17,6012.3,0
C100278,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,68.08,325.5,1
C100279,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,78.32,4085.44,1
C100280,Male,1,Yes,No,33,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.85,1765.4,1
C100281,Male,0,No,Yes,31,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,66.19,1714.07,1
C100282,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.26,1410.03,0
C100283,Male,1,No,Yes,5,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,62.06,279.3,1
C100284,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,72.48,4028.25,0
C100285,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.09,5304.15,1
C100286,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,61.6,492.14,1
C100287,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.37,381.96,1
C100288,Female,0,Yes,No,3,Yes,,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.46,243.66,1
C100289,Male,1,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,77.19,2073.33,0
C100290,Female,0,Yes,No,44,Yes,,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,83.39,3957.17,1
C100291,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.12,261.57,1
C100292,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.82,304.1,0
C100293,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,79.9,1987.06,0
C100294,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card,54.19,110.96,0
C100295,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,64.01,3958.42,1
C100296,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,30.88,34.38,0
C100297,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.3,1719.96,1
C100298,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card,60.19,24.21,0
C100299,Male,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,78.16,3508.28,0
C100300,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,54.61,156.32,1
C100301,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.93,731.84,1
C100302,Male,1,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,52.96,34.96,0
C100303,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.21,1795.19,0
C100304,Female,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.13,1133.01,1
C100305,Male,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,60.04,247.54,1
C100306,Male,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,35.63,100.18,1
C100307,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,32.55,31.7,1
C100308,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.62,,0
C100309,Male,1,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.14,4230.03,0
C100310,Female,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.02,89.51,1
C100311,Female,0,No,No,12,No,,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.81,878.97,0
C100312,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.41,1743.86,1
C100313,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.33,5075.97,0
C100314,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,17.77,116.81,0
C100315,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.79,5674.03,0
C100316,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.57,2710.11,0
C100317,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,,1081.55,0
C100318,Female,0,Yes,No,0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,66.54,0.0,0
C100319,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,83.15,5516.69,0
C100320,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.99,511.85,1
C100321,Male,0,Yes,No,7,No,,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.37,499.25,1
C100322,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.54,131.15,1
C100323,Female,0,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.62,794.31,0
C100324,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.17,160.57,0
C100325,Male,1,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card,75.86,986.22,0
C100326,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,87.53,72.3,0
C100327,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,63.84,2911.37,0
C100328,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,80.41,1344.04,1
C100329,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.15,78.04,1
C100330,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,68.12,327.47,1
C100331,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,73.46,241.09,1
C100332,Male,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.72,744.62,1
C100333,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.23,3276.46,0
C100334,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.13,1688.96,0
C100335,Female,1,No,No,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,59.53,4353.04,0
C100336,Female,1,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,31.59,1309.8,0
C100337,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.01,1097.72,0
C100338,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,64.8,1600.28,0
C100339,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.25,3525.96,1
C100340,Female,1,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,62.99,227.21,0
C100341,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.47,2841.68,0
C100342,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,75.51,3644.88,0
C100343,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,85.63,4928.76,0
C100344,Female,1,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,87.43,785.56,1
C100345,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.14,74.28,0
C100346,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,84.8,1853.3,0
C100347,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,72.33,269.72,0
C100348,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.06,1262.71,0
C100349,Male,0,No,No,5,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.0,320.48,1
C100350,Female,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,68.59,4176.99,0
C100351,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,81.22,1778.81,0
C100352,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,81.16,18.14,1
C100353,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,59.86,2233.05,1
C100354,Female,0,Yes,Yes,0,Yes,,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,86.36,0.0,1
C100355,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,84.02,4796.94,0
C100356,Male,0,Yes,Yes,57,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,71.93,4330.15,0
C100357,Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,103.21,11.78,0
C100358,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,,2591.22,0
C100359,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.41,2213.44,0
C100360,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.26,762.51,1
C100361,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,25.09,517.14,0
C100362,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,86.23,902.83,0
C100363,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.54,5042.8,0
C100364,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,66.29,181.17,1
C100365,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.78,313.52,1
C100366,,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.96,411.59,0
C100367,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,75.26,3467.89,1
C100368,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,96.22,360.43,0
C100369,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,,3326.36,0
C100370,Male,0,Yes,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,1174.54,0
C100371,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.68,2209.18,1
C100372,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,24.04,300.12,0
C100373,Male,0,No,Yes,6,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,75.99,402.38,0
C100374,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.5,2660.06,0
C100375,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,84.39,408.0,0
C100376,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,62.08,240.54,0
C100377,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.39,140.2,0
