customerID,age,gender,income,loan_amount,loan_term,credit_score,employment_status,marital_status,default
C100381,65,Male,47833.03,32436.55,60,737.1,Self-employed,Married,Yes
C100382,66,Male,83587.25,15333.43,194,612.6,Employed,Single,No
C100383,32,Male,50128.35,14523.49,89,631.9,Self-employed,Divorced,Yes
C100384,22,Male,73070.03,15808.1,314,612.2,Employed,Married,Yes
C100385,26,Male,49781.75,18896.87,69,716.7,Self-employed,Married,Yes
C100386,24,Male,55520.36,18646.94,179,686.4,Employed,Single,Yes
C100387,60,Female,15000.0,8971.44,291,733.0,Employed,Married,No
C100388,63,Male,53961.74,14455.05,48,632.9,Employed,Single,Yes
C100389,28,Male,61821.8,31788.37,168,604.8,Employed,Divorced,Yes
C100390,56,Male,51799.01,21840.61,176,653.4,Student,Single,Yes
C100391,29,Female,95123.76,54519.64,204,669.1,Self-employed,Married,Yes
C100392,38,Female,36750.68,9137.97,320,692.5,Employed,Married,No
C100393,49,Female,48728.38,23674.73,214,579.1,Employed,Married,Yes
C100394,55,Female,41902.55,19327.54,143,708.7,Employed,Married,Yes
C100395,62,Male,48724.46,11888.27,149,626.3,Employed,Divorced,Yes
C100396,23,Female,80628.26,35216.06,229,641.2,Employed,Single,Yes
C100397,30,Male,89560.64,43463.99,115,750.4,Employed,Single,Yes
C100398,34,Female,45984.15,16763.44,250,549.0,Employed,Divorced,No
C100399,35,Male,45539.85,13660.4,145,699.4,Self-employed,Single,Yes
C100400,68,Male,36857.43,10375.92,32,699.1,Employed,Married,No
C100401,58,Female,86125.71,37297.62,198,630.9,Unemployed,Single,Yes
C100402,36,Male,82420.09,24562.83,99,653.2,Self-employed,Single,Yes
C100403,67,Female,57880.36,33774.74,136,753.3,Employed,Single,No
C100404,44,Male,32078.02,10530.91,124,797.8,Employed,Married,Yes
C100405,45,Female,33866.75,14859.09,59,743.9,Employed,Single,No
C100406,41,Female,63412.59,27426.24,112,793.2,Unemployed,Single,Yes
C100407,27,Male,70986.76,46070.45,329,638.5,Employed,Single,Yes
C100408,65,Female,18677.1,6013.16,123,585.2,Employed,Single,Yes
C100409,21,Female,53573.8,12276.18,266,676.8,Employed,Single,Yes
C100410,29,Female,92365.92,20685.47,154,728.3,Unemployed,Divorced,Yes
C100411,32,Male,55649.82,32206.62,35,568.7,Self-employed,Married,Yes
C100412,34,Male,89792.76,28332.61,303,624.4,Employed,Single,Yes
C100413,27,Female,72980.92,23863.3,327,631.1,Self-employed,Single,Yes
C100414,21,Male,38314.41,7725.51,93,701.4,Employed,Single,No
C100415,53,Male,54146.57,31058.88,71,693.7,Employed,Single,Yes
C100416,67,Male,57426.12,18593.94,335,633.5,Employed,Single,Yes
C100417,26,Female,40949.77,10064.2,46,690.8,Self-employed,Divorced,Yes
C100418,35,Male,40602.64,5744.2,321,611.3,Unemployed,Single,Yes
C100419,45,Female,90135.37,16878.26,72,654.4,Employed,Single,No
C100420,65,Female,40452.79,3112.0,313,604.1,Employed,Married,No
C100421,54,Male,81568.72,25901.69,336,671.0,Employed,Single,Yes
C100422,57,Male,51270.31,17800.38,95,632.0,Employed,Married,Yes
C100423,48,Female,59487.21,12648.89,89,721.4,Employed,Married,Yes
C100424,41,Male,71236.89,22296.1,48,678.4,Employed,Single,Yes
C100425,30,Female,48028.83,6996.31,285,666.4,Employed,Married,No
C100426,62,Female,71358.09,20923.95,133,786.1,Employed,Single,Yes
C100427,59,Female,19071.41,6091.22,235,703.0,Employed,Single,Yes
C100428,22,Male,68794.15,11904.76,225,657.9,Employed,Married,Yes
C100429,55,Female,15000.0,1000.0,192,645.0,Employed,Married,Yes
C100430,25,Female,55463.07,23723.65,96,609.1,Employed,Single,Yes
C100431,56,Male,77084.86,38189.22,139,676.0,Unemployed,Single,Yes
C100432,60,Female,72445.91,31730.9,186,698.5,Employed,Married,Yes
C100433,27,Female,34031.79,7728.74,44,565.1,Employed,Married,Yes
C100434,41,Female,36606.71,24599.68,152,598.2,Employed,Married,Yes
C100435,26,Male,46226.56,28638.91,259,649.0,Employed,Married,Yes
C100436,48,Male,63724.32,24195.17,158,614.1,Self-employed,Married,Yes
C100437,65,Male,19361.34,1000.0,149,682.6,Employed,Married,Yes
C100438,24,Male,59735.53,27177.72,304,690.9,Employed,Single,Yes
C100439,40,Male,66228.59,34216.45,198,672.7,Employed,Single,No
C100440,67,Female,54339.26,25515.92,268,713.0,Employed,Married,Yes
C100441,35,Male,70506.42,33904.55,30,644.9,Self-employed,Married,Yes
C100442,27,Female,64474.48,29418.69,335,677.2,Student,Married,No
C100443,44,Male,49166.91,30944.15,282,619.8,Employed,Married,Yes
C100444,45,Male,21276.21,2360.61,299,697.1,Employed,Married,Yes
C100445,52,Male,62668.26,7972.25,252,684.6,Employed,Single,Yes
C100446,36,Male,40938.49,21661.02,199,608.1,Employed,Married,Yes
C100447,66,Female,48433.15,11689.48,196,670.7,Employed,Divorced,Yes
C100448,46,Female,69582.48,21523.22,229,677.7,Employed,Married,Yes
C100449,34,Female,88346.67,16512.36,184,696.9,Employed,Married,Yes
C100450,67,Male,59238.8,13448.4,265,699.1,Employed,Divorced,Yes
C100451,65,Female,71081.3,2282.32,129,636.7,Employed,Single,Yes
C100452,44,Male,31110.41,14331.75,279,725.8,Employed,Married,Yes
C100453,22,Female,64910.47,17434.35,131,711.4,Self-employed,Married,Yes
C100454,49,Male,58801.88,18428.09,177,636.5,Employed,Married,Yes
C100455,47,Male,84584.55,23790.59,35,611.4,Self-employed,Married,Yes
C100456,28,Male,49190.83,29752.84,325,641.1,Employed,Single,Yes
C100457,51,Male,55167.25,22525.42,250,591.7,Employed,Single,Yes
C100458,61,Male,81176.29,53706.36,98,692.5,Employed,Single,Yes
C100459,26,Female,58159.32,17898.99,27,751.0,Employed,Single,Yes
C100460,55,Female,37823.17,1890.74,308,765.3,Self-employed,Single,No
C100461,27,Female,111032.67,56033.88,12,614.6,Self-employed,Single,Yes
C100462,56,Male,38428.14,18881.9,179,727.2,Employed,Single,Yes
C100463,41,Female,58706.0,11394.0,22,685.1,Employed,Married,No
C100464,21,Male,66933.76,28465.46,253,536.2,Employed,Married,Yes
C100465,67,Male,65352.35,29274.54,82,660.1,Self-employed,Married,Yes
C100466,28,Male,56205.13,5388.9,160,653.4,Employed,Single,Yes
C100467,49,Male,56304.79,21369.42,210,752.6,Self-employed,Divorced,Yes
C100468,29,Female,55301.36,12085.95,140,627.7,Employed,Single,Yes
C100469,65,Male,37681.32,1005.45,249,713.8,Employed,Married,No
C100470,56,Male,103004.38,54283.75,188,673.6,Employed,Married,Yes
C100471,59,Female,55600.18,20536.45,158,593.3,Self-employed,Married,Yes
C100472,41,Male,71938.62,35297.99,124,646.9,Unemployed,Married,Yes
C100473,43,Female,53306.94,20362.0,154,771.9,Employed,Single,Yes
C100474,51,Male,52904.73,30756.68,123,669.6,Employed,Married,Yes
C100475,58,Female,50891.13,14829.01,212,734.4,Employed,Married,No
C100476,61,Female,29003.08,9680.99,278,731.1,Employed,Married,Yes
C100477,21,Female,56787.58,13935.46,219,653.1,Self-employed,Single,No
C100478,52,Female,51859.85,20161.17,23,603.0,Employed,Divorced,Yes
C100479,26,Female,83430.49,27269.36,306,610.9,Self-employed,Divorced,Yes
C100480,34,Female,36066.0,16950.02,285,767.1,Employed,Married,No
C100481,60,Male,48457.06,16372.39,297,689.1,Self-employed,Divorced,Yes
C100482,33,Male,42031.19,7788.82,29,576.0,Self-employed,Married,No
C100483,59,Female,88850.61,51468.23,298,730.0,Employed,Single,Yes
C100484,43,Male,42611.83,25303.05,174,572.8,Student,Married,Yes
C100485,32,Male,71246.0,24118.33,305,630.4,Employed,Married,Yes
C100486,37,Male,79403.23,39454.28,283,684.9,Unemployed,Married,Yes
C100487,46,Male,57077.54,24449.18,318,831.2,Employed,Single,Yes
C100488,57,Male,32463.78,12138.96,54,729.0,Employed,Married,No
C100489,50,Female,32716.92,11595.94,205,651.1,Employed,Single,Yes
C100490,65,Female,77195.28,32048.9,265,681.7,Self-employed,Married,Yes
C100491,62,Female,34788.12,8681.55,219,735.2,Student,Divorced,Yes
C100492,57,Male,67840.53,10404.89,294,765.3,Employed,Single,No
C100493,49,Male,62286.98,32547.75,265,665.1,Self-employed,Married,No
C100494,34,Female,67542.65,19865.85,24,666.9,Self-employed,Single,No
C100495,40,Male,69431.7,13703.07,81,630.2,Self-employed,Married,Yes
C100496,26,Female,41326.58,3434.7,232,719.9,Employed,Divorced,No
C100497,38,Male,40489.44,10073.76,137,741.6,Employed,Single,Yes
C100498,65,Female,74298.54,28667.9,136,563.7,Employed,Single,Yes
C100499,41,Male,47413.11,13792.14,329,656.2,Self-employed,Divorced,Yes
C100500,26,Female,15000.0,13880.41,43,607.2,Employed,Single,Yes
C100501,52,Female,72975.11,38473.02,193,689.1,Self-employed,Single,Yes
C100502,67,Male,39274.77,10929.61,120,605.7,Student,Married,Yes
C100503,62,Female,69342.72,36335.1,30,600.8,Employed,Single,Yes
C100504,34,Male,87856.44,14010.41,142,747.4,Self-employed,Single,Yes
C100505,42,Female,60335.25,19659.72,153,670.1,Employed,Married,Yes
C100506,46,Female,79915.32,13066.53,170,676.4,Employed,Married,Yes
C100507,32,Male,63075.95,5427.55,67,705.9,Employed,Single,No
C100508,33,Male,91748.59,11852.87,265,738.2,Student,Married,Yes
C100509,32,Female,38757.86,8131.57,135,654.9,Self-employed,Single,Yes
C100510,68,Male,59835.7,33772.42,211,656.2,Self-employed,Single,Yes
C100511,56,Female,73463.23,31211.97,201,656.5,Employed,Divorced,Yes
C100512,61,Female,56191.76,33243.19,208,744.9,Employed,Married,Yes
C100513,60,Female,83044.38,31710.75,187,675.9,Self-employed,Married,Yes
C100514,67,Male,51359.21,23531.53,116,662.5,Self-employed,Married,Yes
C100515,26,Female,101387.42,17706.61,182,703.5,Student,Married,Yes
C100516,63,Female,102443.95,36026.69,196,789.9,Self-employed,Married,Yes
C100517,24,Male,65641.44,18835.66,18,684.5,Self-employed,Single,Yes
C100518,43,Male,71052.02,36370.33,263,663.8,Employed,Single,Yes
C100519,49,Male,83833.43,48750.95,166,796.6,Self-employed,Single,Yes
C100520,38,Male,36256.05,10371.24,113,759.8,Employed,Divorced,Yes
C100521,28,Female,33760.0,11713.68,22,751.1,Self-employed,Married,No
C100522,30,Male,85128.38,36981.72,118,650.0,Employed,Single,No
C100523,60,Female,65479.77,23077.92,152,644.0,Self-employed,Single,No
C100524,36,Male,55469.9,5945.54,303,570.0,Employed,Divorced,Yes
C100525,35,Male,60222.47,31882.14,237,737.9,Employed,Single,Yes
C100526,65,Male,15000.0,4486.44,157,684.6,Employed,Married,Yes
C100527,27,Female,56188.75,11479.83,55,571.9,Unemployed,Married,Yes
C100528,64,Female,44939.07,16699.79,107,752.1,Self-employed,Divorced,Yes
C100529,65,Male,78361.43,13199.52,331,659.8,Unemployed,Single,Yes
C100530,49,Female,79900.62,47173.06,56,667.2,Employed,Married,Yes
C100531,28,Male,71533.6,17074.86,231,589.2,Employed,Single,Yes
C100532,28,Male,67909.17,11534.89,191,709.5,Self-employed,Divorced,Yes
C100533,34,Male,30053.07,5755.09,87,710.1,Student,Single,Yes
C100534,48,Female,71812.86,41658.88,315,677.1,Self-employed,Married,No
C100535,28,Female,72587.96,35505.76,149,654.9,Employed,Married,Yes
C100536,42,Female,84903.85,11188.41,242,837.6,Self-employed,Married,Yes
C100537,26,Male,102364.2,17861.88,45,607.8,Employed,Single,Yes
C100538,46,Male,26148.79,15800.32,348,636.7,Student,Single,Yes
C100539,22,Female,52230.46,18178.83,19,722.5,Employed,Married,Yes
C100540,55,Male,45154.67,5675.91,120,619.1,Employed,Single,Yes
C100541,23,Female,63450.14,35170.56,330,614.7,Employed,Single,Yes
C100542,30,Female,60268.04,10904.15,233,747.9,Self-employed,Single,Yes
C100543,29,Male,55318.36,24596.39,246,716.3,Unemployed,Divorced,Yes
C100544,60,Female,80552.09,14774.5,121,709.0,Unemployed,Married,Yes
C100545,23,Female,37971.72,15399.26,283,690.9,Employed,Married,No
C100546,41,Male,39177.57,17249.47,336,638.5,Self-employed,Married,Yes
C100547,49,Female,39515.49,10567.26,228,664.8,Employed,Married,Yes
C100548,45,Female,52793.45,22613.05,87,675.3,Employed,Married,Yes
C100549,53,Male,35428.2,22521.95,327,730.8,Self-employed,Single,Yes
C100550,59,Female,59028.57,31335.61,13,705.6,Employed,Married,No
C100551,39,Male,56690.2,17611.86,323,624.3,Employed,Married,Yes
C100552,60,Female,44269.7,15029.96,15,727.4,Employed,Single,No
C100553,36,Female,77475.33,43975.1,32,579.3,Unemployed,Married,Yes
C100554,68,Female,58809.99,1846.61,26,660.8,Employed,Single,Yes
C100555,45,Male,81252.95,12266.8,77,611.5,Employed,Single,Yes
C100556,56,Female,56099.0,8903.12,265,628.6,Employed,Married,Yes
C100557,63,Male,59516.1,29249.49,149,795.6,Self-employed,Divorced,No
C100558,59,Male,48744.35,9629.88,39,591.8,Employed,Single,Yes
C100559,61,Male,59859.07,14297.97,130,630.8,Employed,Single,No
C100560,46,Female,74244.63,32237.74,359,710.6,Employed,Married,Yes
C100561,23,Male,51773.32,10372.25,194,651.8,Employed,Divorced,Yes
C100562,44,Male,70368.24,16833.71,265,689.3,Employed,Single,No
C100563,29,Female,43745.06,19173.34,104,765.8,Unemployed,Single,Yes
C100564,63,Male,75181.01,18217.04,193,719.3,Employed,Divorced,Yes
C100565,32,Male,48401.88,29763.88,289,651.9,Employed,Married,Yes
C100566,31,Male,77033.6,16076.34,246,672.0,Employed,Single,Yes
C100567,32,Male,61219.53,30022.34,14,711.8,Employed,Single,Yes
C100568,51,Female,90419.07,36819.22,223,718.1,Unemployed,Married,Yes
C100569,48,Male,36918.65,2812.49,287,681.2,Unemployed,Married,No
C100570,66,Male,30476.46,5192.67,59,701.6,Self-employed,Single,No
C100571,40,Female,47675.66,15834.26,148,701.7,Employed,Single,No
C100572,34,Female,32307.78,7968.26,236,674.5,Employed,Divorced,Yes
C100573,23,Female,32345.3,5665.9,13,643.7,Employed,Married,Yes
C100574,21,Female,72431.02,39656.44,259,724.6,Employed,Married,Yes
C100575,38,Female,59916.42,23438.7,306,697.5,Self-employed,Single,Yes
C100576,65,Male,50406.38,24835.53,195,555.1,Employed,Single,Yes
C100577,46,Female,52260.75,12462.14,167,630.4,Employed,Divorced,Yes
C100578,63,Female,48055.25,11159.39,43,651.2,Unemployed,Married,Yes
C100579,25,Male,93007.38,35875.55,264,667.9,Employed,Single,Yes
C100580,25,Male,45289.89,12238.13,340,752.2,Self-employed,Married,No
C100581,61,Male,33557.32,5985.04,317,850.0,Employed,Single,Yes
C100582,26,Female,75921.01,7883.39,203,532.5,Self-employed,Single,Yes
C100583,23,Female,55684.89,4420.75,23,698.3,Unemployed,Single,No
C100584,40,Female,100775.47,49994.32,111,684.2,Self-employed,Married,Yes
C100585,65,Male,49475.89,13738.44,103,669.2,Employed,Married,No
C100586,54,Male,76919.68,46047.85,14,712.6,Employed,Married,Yes
C100587,25,Male,81643.95,14465.21,53,689.0,Employed,Single,Yes
C100588,61,Male,49573.28,13171.57,212,658.3,Self-employed,Married,Yes
C100589,61,Female,45141.58,11999.48,46,681.8,Employed,Single,Yes
C100590,59,Female,74827.33,20954.45,25,713.4,Employed,Single,Yes
C100591,64,Female,71497.84,38457.84,341,707.7,Employed,Married,Yes
C100592,32,Female,31787.8,18013.9,222,691.3,Self-employed,Married,Yes
C100593,68,Female,37431.29,4132.29,292,645.0,Employed,Single,Yes
C100594,36,Male,15000.0,9876.86,98,849.1,Employed,Single,No
C100595,59,Male,71907.74,33944.62,138,701.6,Self-employed,Married,Yes
C100596,48,Male,54763.46,3498.45,224,725.7,Self-employed,Single,Yes
C100597,58,Male,56756.99,21218.64,251,649.5,Self-employed,Married,No
C100598,51,Male,26171.12,6743.8,140,691.4,Employed,Married,Yes
C100599,51,Male,38037.95,5950.6,331,690.9,Employed,Married,No
C100600,50,Female,50440.82,17452.43,256,565.3,Employed,Single,Yes
C100601,58,Male,46553.49,14519.07,88,637.0,Employed,Married,Yes
C100602,56,Female,62356.72,27687.04,46,635.9,Employed,Divorced,Yes
C100603,27,Female,71669.36,26040.81,16,644.0,Employed,Married,Yes
C100604,60,Female,105392.25,55737.55,305,615.8,Employed,Single,Yes
C100605,46,Female,59599.66,26256.8,298,682.6,Employed,Divorced,Yes
C100606,36,Male,82308.05,18666.51,178,763.8,Unemployed,Single,No
C100607,45,Female,43400.54,16299.09,263,687.8,Employed,Single,No
C100608,67,Male,26501.07,13101.27,319,609.1,Student,Single,Yes
C100609,62,Female,52953.97,28028.62,67,618.1,Self-employed,Single,Yes
C100610,61,Male,28045.57,1000.0,353,657.4,Employed,Single,Yes
C100611,43,Male,60293.46,35115.9,182,595.1,Employed,Married,Yes
C100612,58,Female,44390.92,16737.96,164,698.3,Student,Single,Yes
C100613,39,Female,20914.57,5185.75,67,761.2,Self-employed,Single,No
C100614,53,Male,94720.5,35008.77,246,645.4,Employed,Married,Yes
C100615,51,Female,49248.77,21218.31,221,684.6,Employed,Single,No
C100616,32,Male,27247.61,9815.56,22,654.3,Student,Married,Yes
C100617,33,Female,77963.44,28399.55,237,642.2,Unemployed,Divorced,Yes
C100618,23,Male,45427.71,3371.86,61,691.4,Unemployed,Single,No
C100619,27,Male,81803.32,30006.05,108,640.2,Employed,Single,Yes
C100620,41,Male,45332.11,12104.68,224,631.5,Self-employed,Single,Yes
C100621,43,Male,49182.05,19035.42,283,582.8,Employed,Married,Yes
C100622,28,Male,66896.63,22963.96,58,683.9,Employed,Single,Yes
C100623,41,Male,71864.39,15346.43,176,744.0,Self-employed,Divorced,Yes
C100624,50,Male,75369.67,36613.77,111,722.4,Employed,Married,Yes
C100625,32,Male,58205.18,19719.57,257,769.5,Employed,Married,Yes
C100626,37,Male,70572.33,28964.95,300,639.5,Unemployed,Divorced,Yes
C100627,38,Male,74912.57,30717.04,234,731.0,Employed,Single,Yes
C100628,45,Female,64011.38,24013.07,288,613.8,Student,Married,Yes
C100629,38,Female,57146.84,25547.14,168,722.6,Employed,Married,Yes
C100630,56,Male,31094.1,4549.88,220,778.7,Employed,Married,Yes
C100631,36,Female,71983.48,5017.65,113,709.9,Employed,Married,No
C100632,41,Male,60843.47,24805.24,355,779.7,Employed,Single,Yes
C100633,39,Male,51727.68,14590.8,83,644.1,Employed,Married,Yes
C100634,29,Female,85555.33,15860.62,332,671.9,Employed,Married,Yes
C100635,53,Female,31443.33,6783.16,271,625.1,Employed,Married,Yes
C100636,32,Female,92880.73,24209.48,355,682.1,Employed,Married,Yes
C100637,35,Male,59554.53,39834.85,235,696.2,Employed,Married,No
C100638,59,Female,66350.36,8671.67,134,681.6,Employed,Divorced,Yes
C100639,66,Male,52099.12,10092.18,109,651.6,Employed,Single,Yes
C100640,53,Male,26658.54,18311.45,74,650.6,Employed,Single,Yes
C100641,64,Male,57207.8,33357.96,348,700.7,Employed,Single,No
C100642,62,Female,66694.9,12287.3,49,670.4,Self-employed,Single,No
C100643,44,Male,73524.51,41375.65,293,610.9,Employed,Married,Yes
C100644,57,Female,56039.34,8180.97,255,566.2,Self-employed,Single,Yes
C100645,36,Female,16149.2,5251.45,56,644.3,Self-employed,Married,Yes
C100646,43,Female,29166.77,1000.0,330,597.1,Self-employed,Divorced,Yes
C100647,46,Female,101040.39,31611.19,68,629.9,Self-employed,Married,Yes
C100648,67,Female,38149.28,9150.2,67,654.6,Employed,Single,Yes
C100649,61,Male,88540.99,44571.12,201,671.2,Employed,Divorced,Yes
C100650,44,Male,41318.27,3593.27,47,640.0,Unemployed,Married,No
C100651,52,Female,56350.88,17812.45,47,811.5,Employed,Married,No
C100652,30,Male,72504.17,36827.2,229,604.3,Employed,Single,No
C100653,59,Male,43596.11,8334.63,347,752.6,Unemployed,Married,Yes
C100654,47,Male,91844.3,50829.67,30,670.2,Employed,Single,Yes
C100655,46,Male,61514.57,12577.87,234,640.5,Employed,Single,Yes
C100656,57,Male,69217.02,10205.74,221,715.3,Employed,Single,No
C100657,51,Male,54647.86,8463.08,35,652.8,Employed,Married,Yes
C100658,24,Female,73174.41,19826.42,64,631.6,Self-employed,Single,Yes
C100659,34,Male,91575.85,16715.75,166,787.4,Unemployed,Single,Yes
C100660,29,Female,57374.28,25193.19,253,548.3,Employed,Married,Yes
C100661,56,Female,94594.26,34680.97,89,665.3,Employed,Single,Yes
C100662,22,Male,47768.08,11644.85,163,691.4,Employed,Single,Yes
C100663,30,Female,75281.92,24335.98,182,764.5,Employed,Married,Yes
C100664,49,Female,69782.29,35816.93,259,656.1,Self-employed,Divorced,Yes
C100665,54,Female,38628.36,1915.32,97,839.7,Unemployed,Married,No
C100666,45,Male,64276.19,21235.99,251,725.5,Self-employed,Married,Yes
C100667,62,Male,60147.32,32077.34,301,538.0,Employed,Single,Yes
C100668,65,Male,42936.16,13117.24,214,592.8,Employed,Single,No
C100669,27,Female,67160.05,33195.57,262,694.2,Employed,Married,Yes
C100670,66,Female,62925.79,34875.02,70,611.4,Employed,Divorced,Yes
C100671,50,Female,58548.26,20852.18,327,712.9,Employed,Single,Yes
C100672,51,Female,58628.45,31989.25,116,652.8,Employed,Single,Yes
C100673,25,Female,58199.79,16741.91,80,608.2,Employed,Married,Yes
C100674,50,Female,52646.01,24704.1,202,622.1,Employed,Married,Yes
C100675,55,Male,62796.68,19813.74,146,731.1,Unemployed,Single,Yes
C100676,48,Female,47121.72,4712.8,172,558.6,Employed,Married,Yes
C100677,25,Male,113136.19,65213.84,292,742.7,Employed,Married,No
C100678,46,Male,31813.34,7024.48,198,744.5,Unemployed,Divorced,Yes
C100679,65,Male,48305.28,32475.87,142,660.1,Employed,Single,Yes
